payment_id,order_id,payment_date,payment_method,amount,currency
PAY007763,ORD000138,2025-03-28,Debit Card,3688.33,USD
PAY007764,ORD002575,2023-08-07,Wallet,4329.9,GBP
PAY007765,ORD001964,2023-03-19,Wallet,3230.49,EUR
PAY007766,ORD002120,2023-07-11,Debit Card,2248.52,GBP
PAY007767,ORD002339,2023-06-09,Credit Card,1176.21,EUR
PAY007768,ORD004418,2015/08/07,Wallet,4031.53,GBP
PAY007769,ORD002189,2024-01-11,Credit Card,373.05,USD
PAY007770,ORD000449,2003/12/27,Credit Card,3067.48,EUR
PAY007771,ORD003412,2024-09-11,Debit Card,323.68,EUR
PAY007772,ORD004293,2023-07-26,Wallet,4406.05,GBP
PAY007773,ORD000132,2024-12-03,Wallet,4790.76,INR
PAY007774,ORD000731,2023-03-27,Credit Card,60.18,USD
PAY007775,ORD001984,2024-10-16,Credit Card,1579.11,USD
PAY007776,ORD002623,2023-12-10,UPI,2943.14,INR
PAY007777,ORD002054,2022-12-02,Credit Card,2086.11,INR
PAY007778,ORD000650,2023-02-25,UPI,4032.34,USD
PAY007779,ORD000874,2024-05-25,Net Banking,400.15,INR
PAY007780,ORD004390,2021/10/05,UPI,4706.51,GBP
PAY007781,ORD004967,2024-02-26,Wallet,833.65,GBP
PAY007782,ORD004867,2023-11-28,Wallet,1960.9,INR
PAY007783,ORD004231,1994/08/13,Net Banking,300.05,GBP
PAY007784,ORD004883,2018/01/30,Net Banking,1229.66,GBP
PAY007785,ORD002254,2023-06-21,UPI,1222.37,USD
PAY007786,ORD004113,2024-12-05,Net Banking,4440.74,GBP
PAY007787,ORD003466,2023-11-26,Debit Card,2556.99,GBP
PAY007788,ORD003724,2024-02-18,Debit Card,1414.29,USD
PAY007789,ORD003858,2023-05-07,Wallet,3160.67,EUR
PAY007790,ORD004618,2025-03-24,Debit Card,1850.82,USD
PAY007791,ORD002404,2023-01-08,Net Banking,1039.67,USD
PAY007792,ORD002942,2024-11-30,Credit Card,1476.7,USD
PAY007793,ORD002148,2022-09-27,Debit Card,,USD
PAY007794,ORD003119,2023-07-27,Net Banking,2225.36,INR
PAY007795,ORD004030,2025-08-03,Net Banking,2563.94,USD
PAY007796,ORD000093,1989/06/18,Wallet,4422.74,USD
PAY007797,ORD003025,2023-06-09,Net Banking,2175.88,GBP
PAY007798,ORD004966,2007/03/13,Credit Card,1731.83,INR
PAY007799,ORD003780,2023-12-06,Credit Card,2736.57,GBP
PAY007800,ORD001658,2025-05-30,Net Banking,3297.82,USD
PAY007801,ORD001670,2025-02-02,Net Banking,4343.41,USD
PAY007802,ORD001039,2022-10-31,Credit Card,1213.94,EUR
PAY007803,ORD004368,2023-04-12,Net Banking,270.79,INR
PAY007804,ORD001916,2024-03-09,Net Banking,655.15,INR
PAY007805,ORD004052,2023-05-09,Debit Card,933.88,EUR
PAY007806,ORD003438,2023-03-09,UPI,1453.16,EUR
PAY007807,ORD001339,2023-07-07,Debit Card,3655.79,GBP
PAY007808,ORD003567,2022-09-02,UPI,3506.01,GBP
PAY007809,ORD003775,2024-07-22,Debit Card,1391.27,GBP
PAY007810,ORD004072,2024-09-12,Wallet,1112.84,INR
PAY007811,ORD002312,2023-05-17,Net Banking,4792.55,GBP
PAY007812,ORD003365,2023-11-12,UPI,1202.7,INR
PAY007813,ORD004533,2022-10-04,UPI,3150.04,USD
PAY007814,ORD001317,2025-01-12,Wallet,4723.41,INR
PAY007815,ORD004625,2024-03-18,UPI,4622.01,GBP
PAY007816,ORD000971,2022-12-30,UPI,3319.23,USD
PAY007817,ORD002103,2025-04-03,Credit Card,,INR
PAY007818,ORD004482,2004/01/02,Net Banking,,INR
PAY007819,ORD004282,2024-02-21,Wallet,841.16,INR
PAY007820,ORD002995,2022-10-17,Wallet,1198.67,INR
PAY007821,ORD001111,2024-08-03,Wallet,2437.7,INR
PAY007822,ORD003522,2025-03-11,Credit Card,3538.95,USD
PAY007823,ORD004940,2024-02-19,Net Banking,794.24,EUR
PAY007824,ORD004317,2023-03-01,Credit Card,554.29,USD
PAY007825,ORD002894,2024-11-20,Wallet,3393.78,USD
PAY007826,ORD001593,2002/08/04,Net Banking,4526.08,INR
PAY007827,ORD003503,2024-01-13,Debit Card,1656.76,INR
PAY007828,ORD001227,1998/08/11,Credit Card,2248.81,USD
PAY007829,ORD002036,2025-04-10,UPI,1180.19,INR
PAY007830,ORD000792,2022-11-19,UPI,379.96,INR
PAY007831,ORD004344,2022-10-01,Credit Card,2279.09,GBP
PAY007832,ORD001647,2024-02-06,Credit Card,261.43,USD
PAY007833,ORD003721,2024-12-09,Wallet,4284.87,USD
PAY007834,ORD004763,1987/05/09,Debit Card,,USD
PAY007835,ORD004953,2025-03-05,Wallet,1633.43,USD
PAY007836,ORD000551,2023-06-21,Credit Card,3330.55,USD
PAY007837,ORD000242,2023-12-12,Wallet,4258.36,EUR
PAY007838,ORD002285,2022-11-19,Debit Card,1573.39,USD
PAY007839,ORD002348,2023-01-13,Wallet,136.87,INR
PAY007840,ORD003662,2025-04-03,Debit Card,4645.82,GBP
PAY007841,ORD000274,2005/11/24,Credit Card,1672.43,INR
PAY007842,ORD002917,2022-12-09,Wallet,1880.34,INR
PAY007843,ORD001070,1980/11/14,Credit Card,233.25,USD
PAY007844,ORD000513,2024-06-05,Net Banking,,EUR
PAY007845,ORD001994,2024-05-13,Wallet,512.01,GBP
PAY007846,ORD003019,2024-01-18,Net Banking,3570.4,EUR
PAY007847,ORD001726,2024-11-20,Net Banking,1415.46,INR
PAY007848,ORD000336,2022-12-19,Wallet,224.79,GBP
PAY007849,ORD003897,2024-06-04,Net Banking,130.9,INR
PAY007850,ORD001739,2023-07-01,Credit Card,491.61,EUR
PAY007851,ORD002063,2025-08-22,Wallet,3059.44,EUR
PAY007852,ORD002060,2023-10-02,Credit Card,1550.46,GBP
PAY007853,ORD002618,2025-04-04,Wallet,22.65,INR
PAY007854,ORD003803,2023-08-08,Debit Card,1237.64,INR
PAY007855,ORD003452,2024-04-23,Net Banking,1793.4,EUR
PAY007856,ORD001230,2024-07-29,Net Banking,2971.63,INR
PAY007857,ORD004588,2023-03-02,UPI,2686.76,GBP
PAY007858,ORD004844,2023-07-10,Wallet,306.91,INR
PAY007859,ORD001181,2024-12-31,Wallet,2309.56,USD
PAY007860,ORD001270,1989/02/22,Credit Card,2211.91,EUR
PAY007861,ORD002132,2024-01-01,Net Banking,,EUR
PAY007862,ORD003226,2025-01-24,UPI,343.99,GBP
PAY007863,ORD002231,2024-07-14,Net Banking,4437.86,GBP
PAY007864,ORD000888,1987/05/14,Net Banking,2333.1,GBP
PAY007865,ORD004997,2022-11-04,UPI,,GBP
PAY007866,ORD004665,2025-04-04,Wallet,2915.01,USD
PAY007867,ORD003912,2001/04/16,Credit Card,3148.58,EUR
PAY007868,ORD004265,2023-07-12,UPI,430.4,USD
PAY007869,ORD003794,2022-12-08,UPI,4417.07,INR
PAY007870,ORD004940,2025-01-24,Debit Card,1448.94,INR
PAY007871,ORD003632,2022-10-10,Debit Card,2017.33,INR
PAY007872,ORD001728,2024-02-01,Wallet,3035.5,USD
PAY007873,ORD004400,2004/11/12,Wallet,1633.21,INR
PAY007874,ORD003430,2023-12-03,Wallet,2987.72,GBP
PAY007875,ORD004753,2022-11-24,Wallet,4350.55,INR
PAY007876,ORD002529,2024-08-12,UPI,1814.51,USD
PAY007877,ORD002587,2022-12-24,Net Banking,1236.7,INR
PAY007878,ORD000082,2024-10-01,Net Banking,1639.53,GBP
PAY007879,ORD000770,2022-10-09,Debit Card,,INR
PAY007880,ORD004994,2025-05-10,Debit Card,351.69,GBP
PAY007881,ORD003889,2025-02-09,Credit Card,102.37,USD
PAY007882,ORD004890,2024-11-04,Credit Card,2144.72,EUR
PAY007883,ORD004488,2024-07-14,Debit Card,658.89,INR
PAY007884,ORD000326,2023-05-22,Credit Card,2711.39,INR
PAY007885,ORD001311,2023-06-24,Wallet,3701.68,EUR
PAY007886,ORD004652,2025-01-16,Net Banking,1677.99,GBP
PAY007887,ORD003992,2024-10-17,Debit Card,4973.36,GBP
PAY007888,ORD003909,2025-06-22,Net Banking,4467.07,USD
PAY007889,ORD000218,2024-10-29,Net Banking,1048.39,USD
PAY007890,ORD004541,2023-05-15,Debit Card,4094.91,GBP
PAY007891,ORD001450,2023-10-13,Credit Card,1456.72,GBP
PAY007892,ORD001594,1985/02/24,Net Banking,1991.21,EUR
PAY007893,ORD001524,2024-06-17,Debit Card,3607.24,INR
PAY007894,ORD004941,2006/10/01,Wallet,1323.08,INR
PAY007895,ORD004890,2023-02-04,UPI,4110.5,USD
PAY007896,ORD001069,2025-03-03,Net Banking,3667.67,USD
PAY007897,ORD000369,2024-02-16,UPI,393.95,INR
PAY007898,ORD004790,1994/11/29,UPI,103.79,GBP
PAY007899,ORD002347,2024-11-16,Net Banking,3121.36,USD
PAY007900,ORD001219,2023-05-04,Debit Card,2352.12,USD
PAY007901,ORD002595,2023-09-05,Net Banking,3067.88,EUR
PAY007902,ORD004130,2023-11-12,Wallet,2302.87,INR
PAY007903,ORD002336,2024-12-06,UPI,2558.55,EUR
PAY007904,ORD002907,2025-02-14,Debit Card,1404.92,EUR
PAY007905,ORD001144,2024-03-17,Debit Card,1734.0,GBP
PAY007906,ORD001331,2022-09-16,Net Banking,1990.12,GBP
PAY007907,ORD004902,2023-11-10,Debit Card,,INR
PAY007908,ORD001775,2024-06-19,Debit Card,2597.86,GBP
PAY007909,ORD002225,2012/02/14,Debit Card,3905.44,GBP
PAY007910,ORD000119,2023-04-30,Wallet,2998.26,GBP
PAY007911,ORD002930,2024-09-10,Net Banking,2949.46,USD
PAY007912,ORD001099,2024-04-29,UPI,3621.03,USD
PAY007913,ORD002589,2025-05-11,Wallet,96.76,GBP
PAY007914,ORD000668,2003/12/25,Net Banking,3100.95,INR
PAY007915,ORD004799,2023-02-20,Debit Card,2773.48,GBP
PAY007916,ORD002716,2023-06-28,UPI,4801.97,EUR
PAY007917,ORD002835,2024-02-06,Wallet,2439.24,GBP
PAY007918,ORD004103,2024-10-30,Credit Card,516.44,USD
PAY007919,ORD002229,2024-08-16,Wallet,2598.69,EUR
PAY007920,ORD002326,2022-11-05,Credit Card,1996.01,USD
PAY007921,ORD002006,2024-04-07,UPI,3649.32,INR
PAY007922,ORD003406,2025-05-22,Wallet,4631.44,GBP
PAY007923,ORD000237,2024-08-07,Credit Card,1215.86,INR
PAY007924,ORD001546,2022-12-06,Net Banking,3654.28,USD
PAY007925,ORD002763,2025-01-07,Net Banking,3023.83,USD
PAY007926,ORD000996,2024-01-23,Wallet,1670.3,EUR
PAY007927,ORD002645,2023-04-20,Debit Card,1744.27,EUR
PAY007928,ORD000609,2024-08-29,Credit Card,157.0,INR
PAY007929,ORD004258,2025-04-06,Debit Card,2678.65,GBP
PAY007930,ORD000788,2025-07-01,UPI,808.59,INR
PAY007931,ORD002140,2023-01-02,Credit Card,1463.27,USD
PAY007932,ORD004507,2024-02-24,Debit Card,4757.53,USD
PAY007933,ORD003895,2024-10-09,Net Banking,4891.88,INR
PAY007934,ORD000471,2025-05-28,Debit Card,57.54,INR
PAY007935,ORD000811,2023-11-25,UPI,,INR
PAY007936,ORD004301,2023-12-15,Net Banking,3422.9,INR
PAY007937,ORD003809,2025-02-19,UPI,2701.44,EUR
PAY007938,ORD001242,2022-10-07,Debit Card,764.38,USD
PAY007939,ORD004690,2025-06-08,Debit Card,2407.9,INR
PAY007940,ORD004809,2025-05-20,Wallet,910.83,GBP
PAY007941,ORD000177,2024-11-26,Debit Card,284.25,EUR
PAY007942,ORD004572,2023-10-16,Debit Card,4866.72,EUR
PAY007943,ORD000943,2024-11-27,Credit Card,317.9,GBP
PAY007944,ORD002449,2024-07-03,Credit Card,2020.63,EUR
PAY007945,ORD004313,2023-12-17,Wallet,3893.85,INR
PAY007946,ORD001245,2023-09-11,Credit Card,49.84,INR
PAY007947,ORD003731,2023-07-02,UPI,4089.87,GBP
PAY007948,ORD002354,2023-04-11,UPI,4730.69,USD
PAY007949,ORD003720,2025-07-28,Wallet,3808.21,GBP
PAY007950,ORD004095,2023-06-13,Credit Card,2780.29,EUR
PAY007951,ORD002780,2023-07-02,Wallet,3532.81,USD
PAY007952,ORD001523,2016/10/08,Credit Card,3149.35,USD
PAY007953,ORD004178,2025-05-27,Net Banking,1354.34,INR
PAY007954,ORD001199,2023-11-06,Net Banking,3024.67,INR
PAY007955,ORD004716,2023-12-14,Debit Card,1154.79,EUR
PAY007956,ORD003142,2024-10-15,Debit Card,2448.49,USD
PAY007957,ORD004273,2023-10-07,Wallet,985.6,INR
PAY007958,ORD000022,2023-08-26,Credit Card,1882.81,EUR
PAY007959,ORD003972,2025-07-01,Wallet,4542.18,GBP
PAY007960,ORD004848,2023-12-10,Debit Card,3914.78,USD
PAY007961,ORD003727,2023-06-05,Debit Card,2261.53,INR
PAY007962,ORD004916,2015/04/08,Debit Card,3699.84,INR
PAY007963,ORD001237,2023-03-05,Net Banking,2099.01,INR
PAY007964,ORD000636,2024-04-27,Wallet,4886.32,GBP
PAY007965,ORD001605,2025-05-27,Credit Card,543.93,INR
PAY007966,ORD002063,1995/02/02,Net Banking,1204.9,INR
PAY007967,ORD004238,2024-02-01,Credit Card,677.62,GBP
PAY007968,ORD001446,2025-05-28,Wallet,2412.41,GBP
PAY007969,ORD000867,2023-09-06,Net Banking,651.49,GBP
PAY007970,ORD001702,2023-03-20,UPI,2237.85,INR
PAY007971,ORD003187,2023-04-28,Debit Card,1140.79,INR
PAY007972,ORD004741,2024-10-14,Credit Card,2644.45,EUR
PAY007973,ORD003467,2023-06-15,Net Banking,719.88,GBP
PAY007974,ORD004675,2025-04-02,Wallet,4093.24,EUR
PAY007975,ORD003906,2023-02-17,Debit Card,94.41,EUR
PAY007976,ORD000543,2023-12-19,UPI,2880.97,INR
PAY007977,ORD002982,1990/11/28,Credit Card,2200.4,INR
PAY007978,ORD002763,2024-08-28,Debit Card,1399.85,INR
PAY007979,ORD000737,2024-07-02,Debit Card,800.8,EUR
PAY007980,ORD002644,2023-10-13,Net Banking,1059.41,GBP
PAY007981,ORD001961,2023-08-17,Net Banking,553.87,GBP
PAY007982,ORD004513,2023-02-24,Wallet,1537.83,EUR
PAY007983,ORD004237,2022-10-07,Net Banking,3982.46,EUR
PAY007984,ORD001221,1974/05/03,UPI,1347.23,EUR
PAY007985,ORD002750,2024-12-06,Net Banking,723.36,INR
PAY007986,ORD003573,2024-08-27,Net Banking,4785.71,EUR
PAY007987,ORD003207,1974/02/09,Wallet,,INR
PAY007988,ORD001172,2025-08-10,Wallet,3458.84,USD
PAY007989,ORD002123,2022-11-08,Wallet,647.58,INR
PAY007990,ORD000016,2025/06/16,UPI,888.35,USD
PAY007991,ORD004782,2024-12-27,Wallet,,INR
PAY007992,ORD000852,2023-01-14,UPI,2527.26,GBP
PAY007993,ORD002868,2025-05-14,UPI,1676.06,INR
PAY007994,ORD000047,2023-03-21,Net Banking,1421.63,GBP
PAY007995,ORD004246,2025-03-24,Credit Card,4569.24,USD
PAY007996,ORD001854,2023-12-22,Debit Card,4221.44,INR
PAY007997,ORD001458,2024-08-24,Wallet,3043.14,USD
PAY007998,ORD002985,2023-01-28,Credit Card,2966.32,INR
PAY007999,ORD001915,2023-08-02,Net Banking,4136.23,USD
PAY008000,ORD004452,2024-04-26,Wallet,1979.42,INR
PAY008001,ORD004935,2023-09-13,Debit Card,708.49,USD
PAY008002,ORD004045,2025-08-04,Wallet,3538.95,GBP
PAY008003,ORD004418,2025-04-06,Wallet,3185.09,EUR
PAY008004,ORD000241,2025-04-11,UPI,1901.31,USD
PAY008005,ORD004787,2023-05-17,Debit Card,,EUR
PAY008006,ORD004901,2025-01-30,Debit Card,800.5,USD
PAY008007,ORD003947,2023-05-27,Credit Card,789.17,INR
PAY008008,ORD002930,2024-05-21,Debit Card,3959.96,USD
PAY008009,ORD004905,2024-11-05,Net Banking,3053.0,EUR
PAY008010,ORD002643,2023-11-27,UPI,108.46,EUR
PAY008011,ORD004502,2024-01-21,Net Banking,477.26,EUR
PAY008012,ORD000693,2023-12-27,UPI,4979.92,USD
PAY008013,ORD003613,2023-01-06,Net Banking,2567.15,INR
PAY008014,ORD004825,2025-04-15,Net Banking,4499.38,GBP
PAY008015,ORD004552,2024-12-24,Debit Card,3208.44,GBP
PAY008016,ORD000772,2005/04/11,Wallet,4169.81,EUR
PAY008017,ORD004086,2022-09-12,Credit Card,2394.9,INR
PAY008018,ORD001991,1985/02/13,UPI,402.19,EUR
PAY008019,ORD003278,2024-12-25,Credit Card,4117.89,USD
PAY008020,ORD002858,2024-12-31,Debit Card,2931.5,USD
PAY008021,ORD003906,2023-05-28,UPI,4126.38,EUR
PAY008022,ORD004202,2024-11-01,Credit Card,2724.04,GBP
PAY008023,ORD000608,2024-12-13,Debit Card,2469.78,EUR
PAY008024,ORD001010,2024-10-19,Wallet,4604.27,GBP
PAY008025,ORD004852,2024-08-13,Debit Card,4072.92,USD
PAY008026,ORD002697,2025-04-19,Wallet,1924.84,USD
PAY008027,ORD000584,2023-09-25,Debit Card,173.0,GBP
PAY008028,ORD001034,2022-12-14,UPI,1633.26,GBP
PAY008029,ORD003497,2024-08-10,Net Banking,1820.91,EUR
PAY008030,ORD002718,2022-11-13,Debit Card,4912.69,EUR
PAY008031,ORD003465,2025-03-31,Wallet,3177.75,EUR
PAY008032,ORD002466,2025-06-05,UPI,1605.8,GBP
PAY008033,ORD003895,2024-06-08,Wallet,1508.96,USD
PAY008034,ORD003179,2023-05-09,Credit Card,2029.83,INR
PAY008035,ORD003467,2024-12-27,Debit Card,2355.14,USD
PAY008036,ORD004177,2024-10-30,Credit Card,1487.34,EUR
PAY008037,ORD000942,2023-06-08,Credit Card,2707.39,EUR
PAY008038,ORD001054,2023-06-30,Net Banking,2705.62,GBP
PAY008039,ORD003010,2022-10-28,Net Banking,,USD
PAY008040,ORD002337,2025-08-22,Credit Card,2824.21,EUR
PAY008041,ORD001500,2023-04-16,Net Banking,459.01,INR
PAY008042,ORD002413,2023-06-01,Credit Card,2361.25,INR
PAY008043,ORD000580,2024-11-23,Wallet,3257.7,EUR
PAY008044,ORD000828,2023-06-03,Credit Card,3085.93,EUR
PAY008045,ORD000762,2025-05-07,UPI,360.38,INR
PAY008046,ORD002744,1995/04/20,UPI,3929.85,INR
PAY008047,ORD002596,2023-12-13,UPI,3320.37,GBP
PAY008048,ORD003859,2023-07-13,Credit Card,4093.28,INR
PAY008049,ORD001185,2023-10-09,UPI,3353.98,EUR
PAY008050,ORD003518,2024-02-02,UPI,4269.4,EUR
PAY008051,ORD002531,2025-07-03,Credit Card,876.08,GBP
PAY008052,ORD003024,2024-01-20,Debit Card,4246.71,INR
PAY008053,ORD002889,2023-04-21,Net Banking,347.41,USD
PAY008054,ORD000837,2024-08-14,Wallet,2316.24,INR
PAY008055,ORD003971,2023-10-09,Wallet,1637.6,INR
PAY008056,ORD004391,2023-09-30,UPI,2522.32,USD
PAY008057,ORD004941,2023-08-19,Debit Card,187.69,USD
PAY008058,ORD000878,2023-03-13,Debit Card,4829.94,GBP
PAY008059,ORD003004,2023-06-01,Net Banking,4351.74,EUR
PAY008060,ORD004127,2024-11-28,Net Banking,4249.22,EUR
PAY008061,ORD003506,2023-05-28,UPI,2676.3,GBP
PAY008062,ORD004373,2024-04-30,Credit Card,4969.99,USD
PAY008063,ORD000241,2024-05-24,Credit Card,939.91,USD
PAY008064,ORD000662,2022-11-24,Credit Card,4854.74,USD
PAY008065,ORD000016,2023-01-17,UPI,3430.86,GBP
PAY008066,ORD004975,2023-04-03,Credit Card,2165.32,USD
PAY008067,ORD004670,2024-01-09,Credit Card,2001.6,EUR
PAY008068,ORD002236,2023-08-28,Credit Card,1075.3,GBP
PAY008069,ORD003862,2022-09-28,Wallet,3132.01,USD
PAY008070,ORD000198,2024-04-14,Credit Card,1328.48,INR
PAY008071,ORD002895,2025-01-06,Net Banking,2830.91,USD
PAY008072,ORD004124,2023-11-12,Credit Card,449.23,INR
PAY008073,ORD004558,2023-11-28,Net Banking,2432.03,EUR
PAY008074,ORD001987,2025-03-21,UPI,3995.83,INR
PAY008075,ORD004757,2024-12-02,Credit Card,,USD
PAY008076,ORD004052,2024-10-14,Wallet,4669.13,EUR
PAY008077,ORD002596,2024-11-02,Net Banking,,USD
PAY008078,ORD001705,2022-09-04,Credit Card,4894.94,USD
PAY008079,ORD002677,2024-06-12,UPI,487.68,INR
PAY008080,ORD002561,2022-09-01,UPI,3317.05,INR
PAY008081,ORD003767,2025-03-19,Wallet,854.58,EUR
PAY008082,ORD002813,2003/09/21,Wallet,445.27,GBP
PAY008083,ORD004945,2024-05-04,UPI,4344.78,INR
PAY008084,ORD003830,2025-05-25,UPI,496.26,INR
PAY008085,ORD001363,2024-10-24,Wallet,314.5,INR
PAY008086,ORD003275,2023-08-22,Debit Card,170.27,INR
PAY008087,ORD001634,2023-12-13,Credit Card,4665.58,INR
PAY008088,ORD003465,2025-01-01,Debit Card,2182.5,GBP
PAY008089,ORD004864,2023-11-12,Wallet,1718.73,INR
PAY008090,ORD003970,2025-07-15,Debit Card,367.86,GBP
PAY008091,ORD002590,2023-08-30,Debit Card,61.1,EUR
PAY008092,ORD004847,2023-08-09,Credit Card,,USD
PAY008093,ORD001979,2023-05-19,UPI,2235.81,INR
PAY008094,ORD001275,2022-10-27,Debit Card,1700.29,GBP
PAY008095,ORD002027,2023-07-27,Debit Card,1853.61,GBP
PAY008096,ORD001322,2022-12-10,Net Banking,3173.06,GBP
PAY008097,ORD001077,2025-03-22,UPI,773.85,INR
PAY008098,ORD000080,2025-06-17,Credit Card,4606.18,INR
PAY008099,ORD000955,2024-11-07,Debit Card,1376.75,EUR
PAY008100,ORD002194,2023-05-26,UPI,850.15,USD
PAY008101,ORD003674,2022-09-08,Wallet,1372.64,GBP
PAY008102,ORD004084,2024-04-23,Debit Card,4886.99,INR
PAY008103,ORD004131,2023-10-20,Net Banking,380.73,EUR
PAY008104,ORD004052,2025-01-05,UPI,4061.95,EUR
PAY008105,ORD001777,2025-01-10,Debit Card,148.8,EUR
PAY008106,ORD003277,2023-12-23,Debit Card,1564.77,USD
PAY008107,ORD003395,2023-11-23,UPI,642.51,GBP
PAY008108,ORD002088,2025-08-09,Credit Card,4317.62,GBP
PAY008109,ORD001785,2024-03-28,UPI,1863.81,EUR
PAY008110,ORD002240,2023-01-20,Net Banking,171.79,INR
PAY008111,ORD004313,1992/09/06,Debit Card,3106.64,INR
PAY008112,ORD003953,2023-10-09,UPI,4822.09,GBP
PAY008113,ORD003876,2023-02-22,Credit Card,,EUR
PAY008114,ORD000318,2023-08-19,Debit Card,2183.1,USD
PAY008115,ORD002059,2024-11-27,Net Banking,852.3,EUR
PAY008116,ORD001786,2023-03-28,Credit Card,3182.99,INR
PAY008117,ORD001827,2024-11-22,Debit Card,1981.46,INR
PAY008118,ORD001428,2023-03-09,Credit Card,1490.3,USD
PAY008119,ORD004526,2023-03-18,Net Banking,4654.51,USD
PAY008120,ORD001938,2024-12-19,Net Banking,2878.46,USD
PAY008121,ORD003700,2024-12-04,UPI,3333.23,EUR
PAY008122,ORD001554,2023-09-26,Credit Card,3180.03,GBP
PAY008123,ORD001015,2025-05-26,Wallet,3949.92,INR
PAY008124,ORD001561,2024-09-09,UPI,3372.38,INR
PAY008125,ORD001027,2024-10-10,Credit Card,3093.24,USD
PAY008126,ORD001910,2022-09-28,Wallet,4597.43,GBP
PAY008127,ORD004503,1989/08/13,Debit Card,422.82,GBP
PAY008128,ORD003097,2023-07-06,Credit Card,4993.21,INR
PAY008129,ORD001892,2023-08-15,Wallet,1887.8,INR
PAY008130,ORD000898,2022-11-07,Net Banking,1727.01,INR
PAY008131,ORD002877,2024-04-18,Credit Card,815.97,GBP
PAY008132,ORD003462,2025-07-15,UPI,1695.14,GBP
PAY008133,ORD002091,2024-11-14,Wallet,4254.69,INR
PAY008134,ORD001444,2023-04-05,Credit Card,4628.87,EUR
PAY008135,ORD002946,2024-09-08,Debit Card,2205.85,USD
PAY008136,ORD000489,2025-07-01,UPI,4313.99,GBP
PAY008137,ORD003543,2023-07-25,Credit Card,,EUR
PAY008138,ORD001884,2024-10-12,Net Banking,2904.62,EUR
PAY008139,ORD001798,2023-06-11,Wallet,1287.55,GBP
PAY008140,ORD000928,2024-05-26,Debit Card,183.55,USD
PAY008141,ORD003792,2024-05-29,Net Banking,3321.14,EUR
PAY008142,ORD003326,2024-06-01,Credit Card,730.45,INR
PAY008143,ORD003192,2025-02-06,UPI,4025.92,GBP
PAY008144,ORD003904,2023-04-17,Debit Card,3427.6,INR
PAY008145,ORD004619,2023-12-21,Net Banking,2402.64,EUR
PAY008146,ORD001387,2023-03-02,Net Banking,180.03,GBP
PAY008147,ORD003069,2025-05-25,Wallet,4560.35,INR
PAY008148,ORD001160,2025-08-23,Credit Card,590.02,GBP
PAY008149,ORD004098,2024-02-01,Credit Card,3769.92,GBP
PAY008150,ORD000436,1972/07/13,UPI,,INR
PAY008151,ORD003578,2025-06-30,UPI,3391.29,EUR
PAY008152,ORD003847,1998/02/05,Wallet,1894.7,GBP
PAY008153,ORD000585,2023-01-22,UPI,984.26,GBP
PAY008154,ORD002653,2024/07/02,UPI,1195.48,USD
PAY008155,ORD002953,2024-01-19,UPI,3620.71,USD
PAY008156,ORD001641,2024-08-12,Net Banking,498.25,EUR
PAY008157,ORD004297,2023-02-19,Wallet,2255.2,EUR
PAY008158,ORD001490,2022-12-01,Wallet,,INR
PAY008159,ORD003468,2023-10-03,Net Banking,3073.41,INR
PAY008160,ORD000909,2023-09-27,Wallet,2379.66,EUR
PAY008161,ORD001736,2023-09-04,Debit Card,2845.16,USD
PAY008162,ORD003724,2024-08-25,Credit Card,3365.69,INR
PAY008163,ORD004734,2024-01-31,Credit Card,417.76,EUR
PAY008164,ORD001322,2023-05-07,Wallet,2398.51,USD
PAY008165,ORD000883,2024-11-29,Net Banking,3308.69,INR
PAY008166,ORD002760,2025-02-06,Wallet,412.82,INR
PAY008167,ORD004550,2023-05-15,Debit Card,4582.29,INR
PAY008168,ORD003090,2025-02-28,Credit Card,910.68,INR
PAY008169,ORD001500,2022-09-20,Net Banking,1246.26,USD
PAY008170,ORD002307,2023-02-03,Wallet,2353.08,GBP
PAY008171,ORD000442,2022-09-08,UPI,1417.88,INR
PAY008172,ORD000013,2024-09-05,Net Banking,2009.54,GBP
PAY008173,ORD001351,2025-07-13,Debit Card,3094.2,EUR
PAY008174,ORD004883,2024-11-09,Credit Card,2670.54,INR
PAY008175,ORD001951,2022-12-06,Wallet,4830.17,USD
PAY008176,ORD004811,2025-08-25,Debit Card,4650.48,USD
PAY008177,ORD002940,2023-09-21,Wallet,2217.34,GBP
PAY008178,ORD003794,2024-09-20,Debit Card,4058.64,USD
PAY008179,ORD002835,2023-04-13,UPI,4086.13,INR
PAY008180,ORD000643,2025-08-19,UPI,,USD
PAY008181,ORD002759,2024-09-20,Credit Card,22.39,EUR
PAY008182,ORD000894,2025-07-09,Wallet,4881.35,EUR
PAY008183,ORD003934,2023-11-13,UPI,918.39,EUR
PAY008184,ORD000822,2023-08-01,Net Banking,3230.83,EUR
PAY008185,ORD000066,2023-03-28,UPI,794.34,EUR
PAY008186,ORD001329,2024-06-25,Credit Card,573.87,USD
PAY008187,ORD004555,2025-08-15,Wallet,,EUR
PAY008188,ORD001776,2025-01-10,UPI,3784.17,INR
PAY008189,ORD002784,2024-04-09,Debit Card,,USD
PAY008190,ORD004084,2024-05-24,Net Banking,3332.02,GBP
PAY008191,ORD003428,2023-03-29,Net Banking,2763.93,EUR
PAY008192,ORD001177,2025-04-16,Debit Card,2851.76,INR
